Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
20-06-2001,21.35614586,21.4115262,20.64540094,20.65770846,64108400
21-06-2001,21.48843765,21.70689321,21.20537173,21.27613938,69603800
22-06-2001,21.17768669,21.72535857,21.10076643,21.53767295,51092000
25-06-2001,21.18385124,21.47922493,20.85155497,21.26077155,49215600
26-06-2001,21.5807457,21.60228327,20.83000329,20.86692585,63077000
27-06-2001,21.88842201,22.00841739,21.34075031,21.49459078,69199800
28-06-2001,22.38071632,23.42990971,21.70074156,22.01457751,128975600
29-06-2001,22.46072388,22.58687427,21.96843451,22.33765095,94283800
02-07-2001,21.7222805,22.50686808,21.58382498,22.16841941,72810200
03-07-2001,21.68227768,21.78381296,21.51612968,21.62997248,28037400
05-07-2001,21.07923889,21.75921404,21.0577013,21.60537344,49242600
06-07-2001,20.32541084,21.04538577,20.20541541,21.01461813,67467800
09-07-2001,20.21156693,20.58693814,20.01157379,20.36848255,66476600
10-07-2001,19.83927917,20.38387371,19.79927913,20.27618579,66562600
11-07-2001,20.46079445,20.53771473,19.75312693,19.7562044,73822600
12-07-2001,22.02996063,22.1684185,21.63920677,21.75304724,128078000
13-07-2001,21.94996834,22.15303899,21.82689778,21.9684308,58934600
16-07-2001,21.90074348,22.20227203,21.58383229,21.98381636,55990800
17-07-2001,22.09766006,22.15612023,21.58075564,21.74075115,63241000
18-07-2001,21.71305466,21.99919817,21.49767883,21.72228471,57590800
19-07-2001,22.32840919,22.46071211,21.91304033,21.91304033,76549400
20-07-2001,21.2853775,21.35306772,20.90385362,20.93154379,124203600
23-07-2001,20.64231682,21.30383143,20.41463354,21.30383143,79999400
24-07-2001,20.40540886,20.91923569,20.21464575,20.61463208,67530200
25-07-2001,20.76231956,20.77462474,20.18695512,20.38694829,74065400
26-07-2001,20.48847961,20.71308781,20.1531084,20.65155254,77974000
27-07-2001,20.14388657,20.3838775,20.01466104,20.32234221,65396000
