Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
23-03-2005,4.462801456,4.494219377,4.437617518,4.437617518,193606200
24-03-2005,4.469533443,4.509677796,4.468286267,4.505688256,148059792
28-03-2005,4.523641109,4.607920772,4.511921453,4.530124526,349170480
29-03-2005,4.477512836,4.57002055,4.440110369,4.514415958,258661080
30-03-2005,4.499454975,4.524389475,4.478259629,4.50419282,249194556
31-03-2005,4.500950813,4.522893041,4.429388069,4.437118187,270473256
01-04-2005,4.489232063,4.561791122,4.487984412,4.532119727,247032720
04-04-2005,4.620138645,4.620886951,4.484245353,4.486987241,322732944
05-04-2005,4.701923847,4.744063205,4.676989347,4.680978886,349118532
06-04-2005,4.718131542,4.728853458,4.677238409,4.718630413,209893896
07-04-2005,4.831335068,4.852778426,4.703669807,4.707160476,387300312
08-04-2005,4.788696766,4.864746974,4.773735875,4.829589425,204459336
11-04-2005,4.818120003,4.857267089,4.795428994,4.814628384,216203580
12-04-2005,4.836322308,4.84779158,4.722869633,4.812385071,292491216
13-04-2005,4.810638905,4.845298532,4.730848594,4.824104134,261969768
14-04-2005,4.773735523,4.846295532,4.740073639,4.819117064,245861892
15-04-2005,4.61290741,4.74605785,4.604428986,4.740073305,462632904
18-04-2005,4.66202879,4.684719799,4.575256665,4.602435134,261749988
19-04-2005,4.772489548,4.787449964,4.688458838,4.720874498,336862800
20-04-2005,4.9395504,4.999394433,4.884944507,4.951519016,617441940
21-04-2005,5.092151642,5.111599993,4.969971584,4.997399964,709365924
22-04-2005,5.38114357,5.585358363,5.342494881,5.557929511,1326875796
25-04-2005,5.573639393,5.603810137,5.423781515,5.431262674,792806400
26-04-2005,5.454451561,5.535489526,5.442981813,5.491105722,690189120
27-04-2005,5.48013401,5.506814083,5.404332766,5.435500774,410181408
28-04-2005,5.471906185,5.537484386,5.428519173,5.473152411,346964688
29-04-2005,5.485620499,5.541723011,5.431262608,5.533244586,366441192
02-05-2005,5.542719841,5.577877387,5.490855833,5.53673577,390305304
03-05-2005,5.639964581,5.688836317,5.518533783,5.531749102,710496792
04-05-2005,5.697564125,5.731974319,5.660163083,5.665897244,482856660
05-05-2005,5.6596632,5.700555858,5.632235772,5.700555858,300083616
06-05-2005,5.685595036,5.716265123,5.646946345,5.695070726,270285444
09-05-2005,5.635725975,5.697563594,5.621014045,5.685097056,221250528
10-05-2005,5.680110455,5.680110455,5.603311467,5.622011987,253578168
11-05-2005,5.767131329,5.784336186,5.683351482,5.709283249,458692848
12-05-2005,5.70304966,5.790570559,5.690083777,5.755162628,357570072
13-05-2005,5.716015816,5.762144715,5.66814182,5.714519679,296323380
16-05-2005,5.761147499,5.775360084,5.699309878,5.726987217,227028744
17-05-2005,5.813011646,5.820990725,5.739953236,5.748930056,312043644
18-05-2005,5.963367462,5.983564594,5.822736317,5.824980285,491987520
19-05-2005,5.963865757,6.013485801,5.941175697,5.992790749,388271340
20-05-2005,6.024456978,6.02595359,5.975585241,6.014482892,326213460
23-05-2005,6.369552612,6.435629205,6.051885147,6.063105459,854676468
24-05-2005,6.383265972,6.618649732,6.320929957,6.407203207,1160562276
25-05-2005,6.503202438,6.507441413,6.249367579,6.301730937,721593684
26-05-2005,6.463057041,6.5767601,6.440616417,6.506942924,541322136
27-05-2005,6.632613182,6.633859408,6.464304236,6.494474502,486876636
31-05-2005,6.913627148,6.941802884,6.716643104,6.718138765,888582528
01-06-2005,7.181174755,7.303105372,7.032066145,7.06148858,1406260332
02-06-2005,7.17868185,7.225558579,7.096396714,7.199376427,718245036
03-06-2005,6.988181114,7.213589836,6.917116766,7.151003911,750540708
06-06-2005,7.254482746,7.324548881,7.027328445,7.041291595,900134964
07-06-2005,7.308839798,7.470167417,7.238524702,7.40808036,971947080
08-06-2005,6.97072649,7.310585626,6.931828364,7.302108152,1027007964
09-06-2005,7.139035702,7.193642551,6.995661246,7.099389269,656986356
10-06-2005,7.044034958,7.16322179,6.982196862,7.155991018,507356136
13-06-2005,7.05026865,7.086174504,6.894925575,6.97721024,511615872
14-06-2005,6.940556049,7.012616718,6.925595633,6.946540596,403272324
15-06-2005,6.85203743,6.914373444,6.668268721,6.85702471,834488676
16-06-2005,6.917865276,6.939308634,6.808901016,6.838572412,497997504
17-06-2005,6.989178658,6.989178658,6.879465615,6.956763473,416958624
20-06-2005,7.148760319,7.172946515,6.775488246,6.884203548,840147012
21-06-2005,7.177185059,7.238524281,7.105622316,7.182920169,604686708
22-06-2005,7.213590145,7.288892046,7.197881423,7.222815925,418541040
23-06-2005,7.223813057,7.350979916,7.143773313,7.181174827,561693744
24-06-2005,7.411821365,7.430521411,7.220572428,7.25348601,710137152
27-06-2005,7.582622528,7.591848308,7.327292482,7.452962735,711403884
28-06-2005,7.530260563,7.711036061,7.530260563,7.63698086,760698540
29-06-2005,7.298865795,7.589603753,7.284653211,7.54272655,731216052
30-06-2005,7.334523201,7.453710986,7.256976381,7.339261046,603172224
01-07-2005,7.262212753,7.386635823,7.211595445,7.356714042,368734896
05-07-2005,7.373420715,7.380153568,7.236779113,7.283407359,299460240
06-07-2005,7.268944263,7.420546754,7.26545407,7.413067021,319691988
07-07-2005,7.369181633,7.375664099,7.193891353,7.21583358,426457116
08-07-2005,7.386386871,7.41805375,7.332029935,7.386885742,298005696
11-07-2005,7.314575672,7.395612688,7.256478152,7.390625882,335276388
12-07-2005,7.275428295,7.34075611,7.254233897,7.315572648,234361404
13-07-2005,7.451965332,7.461440072,7.283407415,7.293629985,457058484
14-07-2005,7.50258255,7.648698891,7.482135983,7.613541344,426281292
15-07-2005,7.510062695,7.565168888,7.474904672,7.511309871,337198464
18-07-2005,7.468920708,7.527766531,7.42428747,7.48039093,248063688
19-07-2005,7.727243423,7.738464686,7.525273533,7.532753266,504351144
20-07-2005,7.779605865,7.794815716,7.525273108,7.619275998,571843584
21-07-2005,7.827979088,7.9242269,7.759907486,7.830721926,790784424
22-07-2005,7.540234089,7.711035974,7.38888103,7.639224266,934536528
25-07-2005,7.376912594,7.56242594,7.354719979,7.539984365,385965648
26-07-2005,7.382895947,7.430520505,7.28315747,7.355966914,392283324
27-07-2005,7.403841972,7.436256208,7.290887219,7.424038629,288427284
28-07-2005,7.318315506,7.415810496,7.312829355,7.415810496,236786976
29-07-2005,7.175190449,7.30185844,7.155991058,7.284404621,334197468
01-08-2005,7.271188736,7.293380398,7.183668314,7.184166234,226269504
02-08-2005,7.460193157,7.468421196,7.258970625,7.270939243,291316392
03-08-2005,7.413067341,7.473409777,7.370678069,7.43052116,236986776
04-08-2005,7.423789501,7.45545543,7.361951405,7.369431138,209250540
05-08-2005,7.289640427,7.443237928,7.263708659,7.41805399,237350412
08-08-2005,7.262212753,7.371925318,7.243262323,7.320808189,179092728
09-08-2005,7.270191669,7.297868533,7.193891556,7.279915369,230940828
10-08-2005,7.123326302,7.289142327,7.103378606,7.26345952,274884840
11-08-2005,7.082683086,7.145768362,6.997158135,7.128563028,300295404
12-08-2005,7.224062443,7.236031061,7.022590939,7.065478607,263172564
15-08-2005,7.081436634,7.300113943,7.075701048,7.226057317,326661012
16-08-2005,7.122577667,7.175938286,7.064979499,7.103378278,284083632
17-08-2005,7.108865261,7.145518472,7.08143688,7.119088308,155176668
18-08-2005,6.98144865,6.994165574,6.857025101,6.879715635,474437088
19-08-2005,6.981698036,7.01785285,6.972222346,7.006383578,221494284
22-08-2005,6.832339287,7.018351966,6.815882735,7.01261638,272247480
23-08-2005,6.971224785,6.975215274,6.835082059,6.885948802,232635132
24-08-2005,7.045779705,7.100137594,6.893179944,6.92110672,343380276
25-08-2005,7.046278477,7.081436022,6.980949241,7.045280736,174888936
26-08-2005,7.070964336,7.106870189,7.048024367,7.068469984,150061788
29-08-2005,7.19239521,7.209101673,7.037551486,7.037551486,235883880
30-08-2005,7.162972927,7.218826478,7.128313299,7.1659652,191488320
31-08-2005,7.131305218,7.193642182,7.090412561,7.186909805,201158640
01-09-2005,7.13753891,7.168707868,7.106370902,7.129061436,109574316
02-09-2005,7.19239521,7.230794941,7.142276772,7.144022344,137242620
06-09-2005,7.158983231,7.215834046,7.151253112,7.206109396,168323508
07-09-2005,7.352475643,7.36818484,7.113352725,7.128562576,299680020
08-09-2005,7.365441322,7.462436962,7.314824015,7.351478173,264267468
