Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
08-08-2000,0.704210758,0.723040414,0.697621,0.722099034,176674400
09-08-2000,0.715508699,0.729630558,0.711743129,0.724923557,379640800
10-08-2000,0.716450036,0.729630462,0.713625845,0.723040651,251714400
11-08-2000,0.718333662,0.723040662,0.686323572,0.70562395,238056000
14-08-2000,0.708918691,0.718333495,0.697621077,0.716920595,156660000
15-08-2000,0.703269482,0.72209914,0.700445292,0.711742906,114200800
16-08-2000,0.730571508,0.738103551,0.705152902,0.706094332,143673600
17-08-2000,0.774820805,0.789884038,0.72774749,0.728688869,270900000
18-08-2000,0.753166974,0.780469201,0.751284164,0.773879442,190176000
21-08-2000,0.760699093,0.776703709,0.747518668,0.756932618,134467200
22-08-2000,0.778586388,0.795532431,0.758816204,0.762581774,276802400
23-08-2000,0.81812799,0.824718657,0.769171894,0.775291846,236863200
24-08-2000,0.845194638,0.85296199,0.804005911,0.823540788,310766400
25-08-2000,0.855786145,0.866142379,0.84919553,0.851079195,334460000
28-08-2000,0.874614835,0.888736687,0.859551653,0.862375842,359004800
29-08-2000,0.891561806,0.895327325,0.86896648,0.871790669,267030400
30-08-2000,0.896268666,0.903800709,0.884264981,0.888736623,285392800
31-08-2000,0.917922974,0.926395545,0.887795593,0.888266308,419596800
01-09-2000,0.955581009,0.958405199,0.920746792,0.923570982,256872000
05-09-2000,0.940517247,0.96593677,0.937693056,0.943813057,298642400
06-09-2000,0.880264282,0.939575792,0.869908047,0.924512507,355404000
07-09-2000,0.933927238,0.942400611,0.877439928,0.890620351,217464800
08-09-2000,0.886853874,0.928277898,0.881205495,0.928277898,195518400
11-09-2000,0.880264282,0.909449322,0.875556427,0.884029902,187381600
12-09-2000,0.869908035,0.904742359,0.85861037,0.86378894,187997600
13-09-2000,0.873673677,0.896268907,0.854844872,0.854844872,305984000
14-09-2000,0.856492281,0.898151621,0.855786158,0.882147007,426552000
15-09-2000,0.832014263,0.876498702,0.817186384,0.869908087,394514400
18-09-2000,0.913685918,0.915097963,0.829425629,0.83224982,424536000
19-09-2000,0.902859509,0.911332079,0.882147039,0.900034515,271510400
20-09-2000,0.919570625,0.925454315,0.882147402,0.894857117,227388000
21-09-2000,0.853903413,0.898151637,0.832249564,0.881205692,510490400
22-09-2000,0.786118448,0.789884068,0.753166985,0.75787479,726700800
25-09-2000,0.805888653,0.83601507,0.78423561,0.794590989,435551200
26-09-2000,0.774820805,0.824718309,0.773879425,0.803064462,290936800
27-09-2000,0.737162232,0.794590868,0.726806,0.779527687,402259200
28-09-2000,0.805888653,0.810596457,0.724923301,0.742810724,979585600
29-09-2000,0.387880743,0.436836877,0.382232362,0.424597831,7421640800
02-10-2000,0.365286231,0.402944713,0.353988618,0.402003309,2424788800
03-10-2000,0.336101323,0.37658401,0.334217683,0.375642605,2038120000
04-10-2000,0.355871409,0.357754194,0.329510564,0.337042608,1466024000
05-10-2000,0.332334787,0.369051868,0.331393382,0.35398866,873006400
